root;sendfile;compression;noCompression;serverCache;keepalive;basicAuth;tls;ecdsaCertificate;aesTls;tlsMoreBits;mpm;event;worker;processCount;compressionLevel;threadCount;performance;energy
1;1;0;1;1;1;0;1;1;1;0;1;0;1;64;1;32;6.906600;248.800000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;16;1;64;6.982600;266.000000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;32;1;64;6.987600;243.600000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;64;1;64;7.003200;263.600000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;8;1;128;7.654400;264.800000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;16;1;128;7.567400;251.600000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;32;1;128;7.388600;251.800000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;64;1;128;7.563200;254.800000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;8;1;256;7.192200;280.200000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;16;1;256;7.223000;234.400000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;32;1;256;7.526200;256.800000
1;1;0;1;1;1;0;1;1;1;0;1;0;1;64;1;256;7.270400;277.400000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;64;1;16;6.297600;216.000000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;32;1;32;6.620400;207.600000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;64;1;32;6.957800;243.000000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;16;1;64;7.249800;250.200000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;32;1;64;7.085800;240.200000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;64;1;64;6.884200;234.200000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;8;1;128;7.227600;267.400000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;16;1;128;7.304600;266.200000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;32;1;128;7.520000;263.800000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;64;1;128;7.344600;247.600000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;8;1;256;7.576800;269.200000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;16;1;256;7.316000;250.000000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;32;1;256;7.341000;257.200000
1;1;0;1;1;1;0;1;1;1;1;1;0;1;64;1;256;7.497400;273.400000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;64;1;16;9.440400;456.800000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;32;1;32;10.028400;458.200000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;64;1;32;10.197400;470.400000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;16;1;64;10.304200;474.400000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;32;1;64;10.330200;459.400000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;64;1;64;10.286800;468.200000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;8;1;128;10.868800;474.000000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;16;1;128;10.903600;509.800000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;32;1;128;10.981000;484.000000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;64;1;128;10.991600;501.200000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;8;1;256;11.406800;527.400000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;16;1;256;11.374000;536.200000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;32;1;256;11.482800;543.800000
1;1;0;1;1;1;1;1;1;1;0;1;0;1;64;1;256;11.453000;531.000000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;64;1;16;9.738000;451.400000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;32;1;32;10.295400;464.800000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;64;1;32;10.073200;462.200000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;16;1;64;10.349800;443.200000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;32;1;64;10.280600;450.000000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;64;1;64;10.402800;468.400000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;8;1;128;10.791400;473.200000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;16;1;128;11.135600;495.000000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;32;1;128;10.643200;488.400000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;64;1;128;10.663400;475.400000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;8;1;256;11.435600;507.600000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;16;1;256;11.608000;525.400000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;32;1;256;11.437200;525.600000
1;1;0;1;1;1;1;1;1;1;1;1;0;1;64;1;256;11.384000;522.200000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;1;16;361.191000;12689.000000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;5;16;363.709000;12581.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;9;16;369.665200;12759.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;1;32;368.653400;12579.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;1;32;369.062000;12783.400000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;5;32;369.375400;12875.400000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;5;32;369.181400;12602.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;9;32;369.419000;12919.000000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;9;32;369.163000;12777.600000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;16;1;64;371.516800;12856.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;1;64;370.871600;12626.400000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;1;64;369.802000;12725.600000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;16;5;64;370.121200;12913.000000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;5;64;371.085600;12738.200000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;5;64;368.593800;12507.200000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;16;9;64;369.132200;12753.200000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;9;64;368.826800;12776.600000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;9;64;367.613400;12758.400000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;8;1;128;369.319800;12634.200000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;16;1;128;370.146800;12853.600000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;1;128;369.533400;12939.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;1;128;368.787000;12549.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;8;5;128;370.148600;12969.600000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;16;5;128;368.732000;12732.400000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;5;128;368.163400;12886.600000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;5;128;369.430000;12692.400000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;8;9;128;368.186000;12864.000000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;16;9;128;368.293600;12960.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;9;128;371.120600;12827.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;9;128;370.049400;12520.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;8;1;256;369.949200;12857.400000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;16;1;256;370.620400;12755.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;1;256;367.799400;12731.200000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;1;256;368.225400;12647.200000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;8;5;256;369.107000;12970.400000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;16;5;256;361.750400;12798.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;5;256;369.146800;12975.800000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;5;256;369.238000;12690.600000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;8;9;256;367.986800;12632.400000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;16;9;256;369.932400;12972.400000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;32;9;256;369.351800;12906.000000
1;0;1;0;0;0;0;1;1;0;0;1;0;1;64;9;256;369.381400;12837.600000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;1;16;369.454000;12702.400000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;5;16;369.211400;12930.000000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;9;16;370.050600;12779.000000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;1;32;368.576800;12922.800000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;1;32;369.198000;12622.400000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;5;32;370.524400;12882.800000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;5;32;368.061800;12713.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;9;32;368.760600;12803.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;9;32;368.432000;12649.400000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;16;1;64;370.238800;12801.000000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;1;64;368.465800;12904.400000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;1;64;370.262600;12269.000000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;16;5;64;368.211200;12694.400000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;5;64;369.796400;12797.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;5;64;370.075600;12815.600000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;16;9;64;369.970400;12865.800000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;9;64;369.249600;12639.600000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;9;64;369.307200;12755.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;8;1;128;370.053600;13030.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;16;1;128;368.829000;12853.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;1;128;368.106800;12718.600000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;1;128;370.658200;13011.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;8;5;128;369.264400;12711.000000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;16;5;128;368.479600;12696.000000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;5;128;368.831800;12754.000000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;5;128;370.265000;13058.800000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;8;9;128;368.834800;12795.400000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;16;9;128;368.997000;12625.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;9;128;369.365800;12970.600000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;9;128;370.543400;13060.000000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;8;1;256;367.467200;12841.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;16;1;256;369.568800;12801.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;1;256;369.090800;12827.400000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;1;256;369.198000;13091.000000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;8;5;256;369.633200;12907.400000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;16;5;256;368.749600;12767.400000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;5;256;369.583000;13021.600000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;5;256;369.383200;13054.200000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;8;9;256;369.144600;12769.800000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;16;9;256;369.008200;12904.000000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;32;9;256;369.391400;13054.800000
1;0;1;0;0;0;0;1;1;0;0;1;1;0;64;9;256;369.203200;12881.000000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;1;16;369.592200;12749.400000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;5;16;369.210600;12917.000000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;9;16;369.641800;13179.600000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;1;32;368.825400;12813.800000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;1;32;369.445200;12931.600000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;5;32;370.372000;13156.200000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;5;32;369.613000;13001.800000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;9;32;369.988200;12761.200000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;9;32;370.442400;13043.800000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;16;1;64;370.815400;13176.800000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;1;64;369.438200;12802.400000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;1;64;370.526800;13026.000000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;16;5;64;369.406000;13062.400000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;5;64;369.552400;12973.600000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;5;64;370.674200;12835.200000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;16;9;64;369.561800;13111.600000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;9;64;368.471600;13071.800000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;9;64;369.730600;12843.400000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;8;1;128;369.113600;12912.600000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;16;1;128;369.775600;13136.400000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;1;128;367.910400;12903.400000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;1;128;368.880000;12965.800000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;8;5;128;368.492600;12831.000000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;16;5;128;369.448200;13093.600000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;5;128;369.939400;13190.000000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;5;128;368.902200;12815.800000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;8;9;128;370.092000;12979.400000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;16;9;128;370.736600;13204.400000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;9;128;369.339000;13065.000000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;9;128;368.819400;12823.200000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;8;1;256;371.046600;13043.200000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;16;1;256;370.190000;13261.800000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;1;256;370.096200;12896.600000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;1;256;370.287000;13005.800000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;8;5;256;370.596200;13431.000000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;16;5;256;370.093800;13018.800000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;5;256;369.524600;13078.400000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;5;256;370.094000;12902.000000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;8;9;256;368.620800;13031.600000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;16;9;256;368.765000;13078.000000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;32;9;256;369.714400;13352.200000
1;0;1;0;0;0;1;1;1;0;0;1;0;1;64;9;256;369.499000;12972.800000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;1;16;369.996400;12961.200000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;5;16;369.668400;13143.800000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;9;16;369.594600;13021.200000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;1;32;370.175200;12858.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;1;32;370.872600;13113.800000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;5;32;368.916400;13115.000000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;5;32;369.545200;12786.400000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;9;32;368.281200;12983.400000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;9;32;370.320400;13134.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;16;1;64;369.725800;13034.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;1;64;368.413200;12753.200000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;1;64;369.682600;13074.200000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;16;5;64;369.278400;13171.000000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;5;64;369.429600;12896.800000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;5;64;368.339400;13040.000000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;16;9;64;369.780600;12992.200000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;9;64;369.914600;13164.800000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;9;64;369.495000;13005.200000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;8;1;128;370.244200;12771.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;16;1;128;369.826800;13267.400000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;1;128;370.058000;13205.400000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;1;128;368.606400;12923.400000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;8;5;128;367.919200;12972.800000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;16;5;128;369.134200;13164.800000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;5;128;368.832600;13027.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;5;128;369.660000;12919.200000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;8;9;128;369.675200;12984.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;16;9;128;369.364400;13149.000000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;9;128;369.447600;13227.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;9;128;370.144800;12949.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;8;1;256;370.288800;13117.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;16;1;256;368.267200;13287.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;1;256;369.233600;13169.400000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;1;256;370.159600;12921.400000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;8;5;256;370.683800;13216.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;16;5;256;370.271800;13240.800000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;5;256;369.722400;13000.200000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;5;256;370.361400;13151.800000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;8;9;256;370.017000;13327.400000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;16;9;256;368.472600;13121.800000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;32;9;256;368.749400;12876.600000
1;0;1;0;0;0;1;1;1;0;0;1;1;0;64;9;256;370.487800;13252.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;1;16;368.744000;12855.600000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;5;16;369.216200;12589.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;9;16;368.303000;12827.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;1;32;369.350600;12902.400000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;1;32;369.825400;12772.400000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;5;32;369.655600;12524.600000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;5;32;369.821800;12899.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;9;32;369.987600;12838.200000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;9;32;369.388000;12599.400000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;16;1;64;368.534800;12619.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;1;64;365.610200;12548.200000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;1;64;369.745600;13001.200000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;16;5;64;369.917400;12731.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;5;64;368.162200;12585.600000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;5;64;370.430600;12592.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;16;9;64;369.200200;12893.400000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;9;64;369.488800;12672.400000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;9;64;368.937200;12863.400000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;8;1;128;370.152000;12560.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;16;1;128;368.351000;12818.800000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;1;128;368.843600;12889.200000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;1;128;369.230800;12858.600000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;8;5;128;369.754600;12569.800000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;16;5;128;368.416000;12878.600000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;5;128;370.302200;13012.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;5;128;369.904600;12585.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;8;9;128;368.599600;12756.600000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;16;9;128;369.247400;12980.800000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;9;128;368.942600;12744.400000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;9;128;369.197600;12745.400000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;8;1;256;369.370200;12862.800000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;16;1;256;368.793800;12993.200000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;1;256;369.253000;12604.800000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;1;256;370.192800;12842.200000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;8;5;256;369.170800;12980.200000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;16;5;256;368.560600;12813.600000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;5;256;369.912200;12632.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;5;256;365.812000;12593.400000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;8;9;256;370.864400;12822.600000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;16;9;256;367.167400;12514.600000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;32;9;256;366.221600;12465.000000
1;0;1;0;1;0;0;1;1;0;0;1;0;1;64;9;256;369.766800;12635.000000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;1;16;368.651800;12757.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;5;16;368.245400;12870.200000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;9;16;369.058600;12832.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;1;32;370.055800;12555.200000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;1;32;370.637200;12903.200000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;5;32;368.371200;12901.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;5;32;369.304600;12606.600000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;9;32;370.473200;12771.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;9;32;370.845000;12903.200000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;16;1;64;368.796000;12791.200000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;1;64;369.410800;12651.600000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;1;64;369.887800;12850.600000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;16;5;64;369.037000;12878.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;5;64;368.907600;12581.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;5;64;369.282600;12758.600000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;16;9;64;368.603600;12816.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;9;64;368.856400;12789.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;9;64;369.504600;12613.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;8;1;128;369.293200;12891.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;16;1;128;369.143400;13014.600000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;1;128;369.440400;12688.000000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;1;128;370.601000;13085.000000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;8;5;128;369.569000;12768.600000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;16;5;128;369.309800;12953.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;5;128;368.964200;12849.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;5;128;369.703400;12671.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;8;9;128;369.094000;12978.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;16;9;128;370.000200;12962.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;9;128;369.557200;12716.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;9;128;368.886800;12845.000000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;8;1;256;369.070400;13191.200000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;16;1;256;368.815800;12962.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;1;256;369.237600;12770.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;1;256;369.847400;12839.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;8;5;256;370.170200;12984.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;16;5;256;369.905400;13054.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;5;256;369.247800;12710.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;5;256;369.435200;12892.800000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;8;9;256;369.875800;13066.000000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;16;9;256;369.178400;12937.600000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;32;9;256;369.590600;12743.400000
1;0;1;0;1;0;0;1;1;0;0;1;1;0;64;9;256;368.691600;12969.800000
1;0;1;0;1;0;1;1;1;0;0;1;0;1;64;1;16;370.284800;13158.600000
1;0;1;0;1;0;1;1;1;0;0;1;0;1;64;5;16;368.966200;12850.400000
1;0;1;0;1;0;1;1;1;0;0;1;0;1;64;9;16;369.629600;12863.200000
1;0;1;0;1;0;1;1;1;0;0;1;0;1;32;1;32;368.779000;12996.800000
